method,run,generation,best
repair_flip,7,47,648.0
repair_flip,7,48,648.0
repair_flip,7,49,648.0
repair_flip,7,50,648.0
repair_flip,7,51,648.0
repair_flip,7,52,648.0
repair_flip,7,53,648.0
repair_flip,7,54,648.0
repair_flip,7,55,648.0
repair_flip,7,56,648.0
repair_flip,7,57,648.0
repair_flip,7,58,648.0
repair_flip,7,59,648.0
repair_flip,7,60,648.0
repair_flip,7,61,648.0
repair_flip,7,62,648.0
repair_flip,7,63,648.0
repair_flip,8,0,491.0
repair_flip,8,1,579.0
repair_flip,8,2,595.0
repair_flip,8,3,595.0
repair_flip,8,4,614.0
repair_flip,8,5,644.0
repair_flip,8,6,644.0
repair_flip,8,7,644.0
repair_flip,8,8,644.0
repair_flip,8,9,644.0
repair_flip,8,10,644.0
repair_flip,8,11,644.0
repair_flip,8,12,644.0
repair_flip,8,13,644.0
repair_flip,8,14,644.0
repair_flip,8,15,644.0
repair_flip,8,16,644.0
repair_flip,8,17,644.0
repair_flip,8,18,644.0
repair_flip,8,19,644.0
repair_flip,8,20,644.0
repair_flip,8,21,644.0
repair_flip,8,22,644.0
repair_flip,8,23,644.0
repair_flip,8,24,644.0
repair_flip,8,25,644.0
repair_flip,8,26,644.0
repair_flip,8,27,644.0
repair_flip,8,28,644.0
repair_flip,8,29,644.0
repair_flip,8,30,644.0
repair_flip,8,31,644.0
repair_flip,8,32,644.0
repair_flip,8,33,644.0
repair_flip,8,34,644.0
repair_flip,8,35,644.0
repair_flip,8,36,644.0
repair_flip,8,37,644.0
repair_flip,8,38,644.0
repair_flip,8,39,644.0
repair_flip,8,40,644.0
repair_flip,8,41,644.0
repair_flip,8,42,644.0
repair_flip,8,43,644.0
repair_flip,8,44,644.0
repair_flip,8,45,644.0
repair_flip,8,46,644.0
repair_flip,8,47,644.0
repair_flip,8,48,644.0
repair_flip,8,49,644.0
repair_flip,8,50,644.0
repair_flip,8,51,644.0
repair_flip,8,52,644.0
repair_flip,8,53,644.0
repair_flip,8,54,644.0
repair_flip,8,55,644.0
repair_flip,8,56,644.0
repair_flip,8,57,644.0
repair_flip,8,58,644.0
repair_flip,8,59,644.0
repair_flip,8,60,644.0
repair_flip,8,61,644.0
repair_flip,8,62,644.0
repair_flip,8,63,644.0
repair_flip,9,0,570.0
repair_flip,9,1,590.0
repair_flip,9,2,590.0
repair_flip,9,3,590.0
